,c_name,d_name,cdr_hat,cdr_all,cluster,c_cluster,d_cluster
3014,c2_18,d2_5,0.973824,0.973824,1,1,1
3015,c2_18,d2_6,0.999389,0.999389,1,1,1
3016,c2_18,d2_7,0.984095,0.984095,1,1,1
3017,c2_18,d2_8,0.97185,0.97185,1,1,1
3018,c2_18,d2_9,0.98293,0.98293,1,1,1
3019,c2_18,d2_10,0.992978,0.992978,1,1,1
3020,c2_18,d0_1,0.11652,0.179112 & 0.053928,0 & 1,1,0
3021,c2_18,d0_2,0.1763885,0.205867 & 0.14691,0 & 1,1,0
3022,c2_18,d0_3,0.256332,0.247043 & 0.265621,0 & 1,1,0
3023,c2_18,d0_4,0.2189445,0.266196 & 0.171693,0 & 1,1,0
3024,c2_18,d0_5,0.2180995,0.222332 & 0.213867,0 & 1,1,0
3025,c2_18,d0_6,0.1593555,0.179711 & 0.139,0 & 1,1,0
3026,c2_18,d0_7,0.232174,0.307667 & 0.156681,0 & 1,1,0
3027,c2_18,d0_8,0.1675815,0.13946 & 0.195703,0 & 1,1,0
3028,c2_18,d0_9,0.06729399999999999,0.107099 & 0.027489,0 & 1,1,0
3029,c2_18,d0_10,0.1391435,0.261052 & 0.017235,0 & 1,1,0
3030,c1_22,d1_1,0.99999,0.99999,2,1 & 2,2
3031,c1_22,d1_2,0.999886,0.999886,2,1 & 2,2
3032,c1_22,d1_3,0.995482,0.995482,2,1 & 2,2
3033,c1_22,d1_4,0.999634,0.999634,2,1 & 2,2
3034,c1_22,d1_5,0.999363,0.999363,2,1 & 2,2
3035,c1_22,d1_6,0.999917,0.999917,2,1 & 2,2
3036,c1_22,d1_7,0.999829,0.999829,2,1 & 2,2
3037,c1_22,d1_8,0.99996,0.99996,2,1 & 2,2
3038,c1_22,d1_9,0.999965,0.999965,2,1 & 2,2
3039,c1_22,d1_10,0.99948,0.99948,2,1 & 2,2
3040,c1_22,d2_1,0.993822,0.993822,1,1 & 2,1
3041,c1_22,d2_2,0.99991,0.99991,1,1 & 2,1
3042,c1_22,d2_3,0.999788,0.999788,1,1 & 2,1
3043,c1_22,d2_4,0.994942,0.994942,1,1 & 2,1
3044,c1_22,d2_5,0.999453,0.999453,1,1 & 2,1
3045,c1_22,d2_6,0.99961,0.99961,1,1 & 2,1
3046,c1_22,d2_7,0.999953,0.999953,1,1 & 2,1
3047,c1_22,d2_8,0.981846,0.981846,1,1 & 2,1
3048,c1_22,d2_9,0.999247,0.999247,1,1 & 2,1
3049,c1_22,d2_10,0.997874,0.997874,1,1 & 2,1
3050,c1_22,d0_1,0.022746333333333337,0.0 & 0.068207 & 3.2e-05,0 & 1 & 2,1 & 2,0
3051,c1_22,d0_2,0.12586066666666665,0.0 & 0.151195 & 0.226387,0 & 1 & 2,1 & 2,0
3052,c1_22,d0_3,0.069821,0.0 & 0.205144 & 0.004319,0 & 1 & 2,1 & 2,0
3053,c1_22,d0_4,0.05610133333333333,0.0 & 0.168115 & 0.000189,0 & 1 & 2,1 & 2,0
3054,c1_22,d0_5,0.119869,0.0 & 0.162566 & 0.197041,0 & 1 & 2,1 & 2,0
3055,c1_22,d0_6,0.03559333333333333,0.0 & 0.103297 & 0.003483,0 & 1 & 2,1 & 2,0
3056,c1_22,d0_7,0.1262,0.0 & 0.153358 & 0.225242,0 & 1 & 2,1 & 2,0
3057,c1_22,d0_8,0.0771,0.0 & 0.147939 & 0.083361,0 & 1 & 2,1 & 2,0
3058,c1_22,d0_9,0.011691666666666668,0.0 & 0.035027 & 4.8e-05,0 & 1 & 2,1 & 2,0
3059,c1_22,d0_10,0.133946,0.0 & 0.320332 & 0.081506,0 & 1 & 2,1 & 2,0
3060,c1_3,d1_1,1.0,1.0,2,1 & 2,2
3061,c1_3,d1_2,0.999996,0.999996,2,1 & 2,2
3062,c1_3,d1_3,0.999966,0.999966,2,1 & 2,2
3063,c1_3,d1_4,0.999293,0.999293,2,1 & 2,2
3064,c1_3,d1_5,0.999989,0.999989,2,1 & 2,2
3065,c1_3,d1_6,0.999989,0.999989,2,1 & 2,2
3066,c1_3,d1_7,0.999921,0.999921,2,1 & 2,2
3067,c1_3,d1_8,0.999844,0.999844,2,1 & 2,2
3068,c1_3,d1_9,0.999998,0.999998,2,1 & 2,2
3069,c1_3,d1_10,0.999793,0.999793,2,1 & 2,2
3070,c1_3,d2_1,0.999812,0.999812,1,1 & 2,1
3071,c1_3,d2_2,0.999997,0.999997,1,1 & 2,1
3072,c1_3,d2_3,0.999998,0.999998,1,1 & 2,1
3073,c1_3,d2_4,0.999374,0.999374,1,1 & 2,1
3074,c1_3,d2_5,0.999983,0.999983,1,1 & 2,1
3075,c1_3,d2_6,0.999952,0.999952,1,1 & 2,1
3076,c1_3,d2_7,0.999999,0.999999,1,1 & 2,1
3077,c1_3,d2_8,0.997727,0.997727,1,1 & 2,1
3078,c1_3,d2_9,0.999977,0.999977,1,1 & 2,1
3079,c1_3,d2_10,0.999793,0.999793,1,1 & 2,1
3080,c1_3,d0_1,0.019231666666666668,0.000958 & 0.056626 & 0.000111,0 & 1 & 2,1 & 2,0
3081,c1_3,d0_2,0.13103366666666666,0.003101 & 0.12513 & 0.26487,0 & 1 & 2,1 & 2,0
3082,c1_3,d0_3,0.07745266666666667,0.000232 & 0.180569 & 0.051557,0 & 1 & 2,1 & 2,0
3083,c1_3,d0_4,0.04672633333333332,0.000274 & 0.139613 & 0.000292,0 & 1 & 2,1 & 2,0
3084,c1_3,d0_5,0.10981966666666665,0.000599 & 0.142178 & 0.186682,0 & 1 & 2,1 & 2,0
3085,c1_3,d0_6,0.030315666666666668,0.001175 & 0.089548 & 0.000224,0 & 1 & 2,1 & 2,0
3086,c1_3,d0_7,0.060452000000000006,0.000504 & 0.126976 & 0.053876,0 & 1 & 2,1 & 2,0
3087,c1_3,d0_8,0.07460533333333333,0.001131 & 0.129103 & 0.093582,0 & 1 & 2,1 & 2,0
3088,c1_3,d0_9,0.009711333333333334,0.000217 & 0.028905 & 1.2e-05,0 & 1 & 2,1 & 2,0
3089,c1_3,d0_10,0.30779133333333336,0.001004 & 0.839473 & 0.082897,0 & 1 & 2,1 & 2,0
3090,c1_24,d1_1,0.998862,0.998862,2,1 & 2,2
3091,c1_24,d1_2,0.999734,0.999734,2,1 & 2,2
3092,c1_24,d1_3,0.531805,0.531805,2,1 & 2,2
3093,c1_24,d1_4,0.983179,0.983179,2,1 & 2,2
3094,c1_24,d1_5,0.948475,0.948475,2,1 & 2,2
3095,c1_24,d1_6,0.994572,0.994572,2,1 & 2,2
3096,c1_24,d1_7,0.948731,0.948731,2,1 & 2,2
3097,c1_24,d1_8,0.994262,0.994262,2,1 & 2,2
3098,c1_24,d1_9,0.744975,0.744975,2,1 & 2,2
3099,c1_24,d1_10,0.274511,0.274511,2,1 & 2,2
3100,c1_24,d2_1,0.998632,0.998632,1,1 & 2,1
3101,c1_24,d2_2,0.99998,0.99998,1,1 & 2,1
3102,c1_24,d2_3,0.999967,0.999967,1,1 & 2,1
3103,c1_24,d2_4,0.999462,0.999462,1,1 & 2,1
3104,c1_24,d2_5,0.999879,0.999879,1,1 & 2,1
3105,c1_24,d2_6,0.999959,0.999959,1,1 & 2,1
3106,c1_24,d2_7,0.999985,0.999985,1,1 & 2,1
3107,c1_24,d2_8,0.998046,0.998046,1,1 & 2,1
3108,c1_24,d2_9,0.999834,0.999834,1,1 & 2,1
3109,c1_24,d2_10,0.999822,0.999822,1,1 & 2,1
3110,c1_24,d0_1,0.020594333333333336,0.002347 & 0.059436 & 0.0,0 & 1 & 2,1 & 2,0
3111,c1_24,d0_2,0.05816466666666666,0.005927 & 0.142623 & 0.025944,0 & 1 & 2,1 & 2,0
3112,c1_24,d0_3,0.11755066666666665,0.000569 & 0.242831 & 0.109252,0 & 1 & 2,1 & 2,0
3113,c1_24,d0_4,0.053163999999999996,0.000727 & 0.158764 & 1e-06,0 & 1 & 2,1 & 2,0
3114,c1_24,d0_5,0.067103,0.001467 & 0.194343 & 0.005499,0 & 1 & 2,1 & 2,0
3115,c1_24,d0_6,0.042703,0.002879 & 0.125222 & 8e-06,0 & 1 & 2,1 & 2,0
3116,c1_24,d0_7,0.057218333333333336,0.001236 & 0.144685 & 0.025734,0 & 1 & 2,1 & 2,0
3117,c1_24,d0_8,0.060523,0.002746 & 0.177463 & 0.00136,0 & 1 & 2,1 & 2,0
3118,c1_24,d0_9,0.010305333333333335,0.000532 & 0.030384 & 0.0,0 & 1 & 2,1 & 2,0
3119,c1_24,d0_10,0.119736,0.002461 & 0.35317 & 0.003577,0 & 1 & 2,1 & 2,0
3120,c0_28,d1_1,0.0500595,0.007769 & 0.09235,0 & 2,0,2
3121,c0_28,d1_2,0.0267335,0.00762 & 0.045847,0 & 2,0,2
3122,c0_28,d1_3,0.0331105,0.008243 & 0.057978,0 & 2,0,2
3123,c0_28,d1_4,0.052957,0.002136 & 0.103778,0 & 2,0,2
3124,c0_28,d1_5,0.0448825,0.000258 & 0.089507,0 & 2,0,2
3125,c0_28,d1_6,0.168624,0.020934 & 0.316314,0 & 2,0,2
3126,c0_28,d1_7,0.150155,0.009425 & 0.290885,0 & 2,0,2
3127,c0_28,d1_8,0.16587000000000002,0.035079 & 0.296661,0 & 2,0,2
3128,c0_28,d1_9,0.0681175,0.020054 & 0.116181,0 & 2,0,2
3129,c0_28,d1_10,0.238435,0.048858 & 0.428012,0 & 2,0,2
3130,c0_28,d2_1,0.0287495,0.030557 & 0.026942,0 & 1,0,1
3131,c0_28,d2_2,0.020094,0.030509 & 0.009679,0 & 1,0,1
3132,c0_28,d2_3,0.00133,0.001812 & 0.000848,0 & 1,0,1
3133,c0_28,d2_4,0.006118,0.005176 & 0.00706,0 & 1,0,1
3134,c0_28,d2_5,0.005242,0.007112 & 0.003372,0 & 1,0,1
3135,c0_28,d2_6,0.0188515,0.031371 & 0.006332,0 & 1,0,1
3136,c0_28,d2_7,0.0355345,0.040216 & 0.030853,0 & 1,0,1
3137,c0_28,d2_8,0.0153445,0.014733 & 0.015956,0 & 1,0,1
3138,c0_28,d2_9,0.009241,0.003902 & 0.01458,0 & 1,0,1
3139,c0_28,d2_10,0.0051885,0.008094 & 0.002283,0 & 1,0,1
3140,c0_28,d0_1,0.997839,0.997839,0,0,0
3141,c0_28,d0_2,0.999357,0.999357,0,0,0
3142,c0_28,d0_3,0.992327,0.992327,0,0,0
3143,c0_28,d0_4,0.994077,0.994077,0,0,0
3144,c0_28,d0_5,0.996046,0.996046,0,0,0
3145,c0_28,d0_6,0.998077,0.998077,0,0,0
3146,c0_28,d0_7,0.994824,0.994824,0,0,0
3147,c0_28,d0_8,0.99769,0.99769,0,0,0
3148,c0_28,d0_9,0.992501,0.992501,0,0,0
3149,c0_28,d0_10,0.997253,0.997253,0,0,0
3150,c0_24,d1_1,0.001271,0.002542 & 0.0,0 & 2,0,2
3151,c0_24,d1_2,0.0012465,0.002493 & 0.0,0 & 2,0,2
3152,c0_24,d1_3,0.0014535,0.002907 & 0.0,0 & 2,0,2
3153,c0_24,d1_4,0.000437,0.000874 & 0.0,0 & 2,0,2
3154,c0_24,d1_5,7.1e-05,0.000142 & 0.0,0 & 2,0,2
3155,c0_24,d1_6,0.003664,0.007328 & 0.0,0 & 2,0,2
3156,c0_24,d1_7,0.001583,0.003166 & 0.0,0 & 2,0,2
3157,c0_24,d1_8,0.0085035,0.017007 & 0.0,0 & 2,0,2
3158,c0_24,d1_9,0.003592,0.007184 & 0.0,0 & 2,0,2
3159,c0_24,d1_10,0.008972,0.017944 & 0.0,0 & 2,0,2
3160,c0_24,d2_1,0.005711,0.011088 & 0.000334,0 & 1,0,1
3161,c0_24,d2_2,0.0094255,0.018394 & 0.000457,0 & 1,0,1
3162,c0_24,d2_3,0.0002985,0.00059 & 7e-06,0 & 1,0,1
3163,c0_24,d2_4,0.0009035,0.001691 & 0.000116,0 & 1,0,1
3164,c0_24,d2_5,0.0013365,0.002326 & 0.000347,0 & 1,0,1
3165,c0_24,d2_6,0.0055295,0.010432 & 0.000627,0 & 1,0,1
3166,c0_24,d2_7,0.00739,0.014686 & 9.4e-05,0 & 1,0,1
3167,c0_24,d2_8,0.0024820000000000003,0.004844 & 0.00012,0 & 1,0,1
3168,c0_24,d2_9,0.0007595,0.001274 & 0.000245,0 & 1,0,1
3169,c0_24,d2_10,0.00148,0.002649 & 0.000311,0 & 1,0,1
3170,c0_24,d0_1,0.999821,0.999821,0,0,0
3171,c0_24,d0_2,0.999937,0.999937,0,0,0
3172,c0_24,d0_3,0.999196,0.999196,0,0,0
3173,c0_24,d0_4,0.99938,0.99938,0,0,0
3174,c0_24,d0_5,0.999587,0.999587,0,0,0
3175,c0_24,d0_6,0.99984,0.99984,0,0,0
3176,c0_24,d0_7,0.999459,0.999459,0,0,0
3177,c0_24,d0_8,0.999858,0.999858,0,0,0
3178,c0_24,d0_9,0.999536,0.999536,0,0,0
3179,c0_24,d0_10,0.999713,0.999713,0,0,0
3180,c0_41,d1_1,0.033987,0.067831 & 0.000143,0 & 2,0,2
3181,c0_41,d1_2,0.043667,0.081854 & 0.00548,0 & 2,0,2
3182,c0_41,d1_3,0.0408475,0.081455 & 0.00024,0 & 2,0,2
3183,c0_41,d1_4,0.013808,0.026456 & 0.00116,0 & 2,0,2
3184,c0_41,d1_5,0.0024935,0.003751 & 0.001236,0 & 2,0,2
3185,c0_41,d1_6,0.08797300000000001,0.165474 & 0.010472,0 & 2,0,2
3186,c0_41,d1_7,0.039908,0.079623 & 0.000193,0 & 2,0,2
3187,c0_41,d1_8,0.1165715,0.230312 & 0.002831,0 & 2,0,2
3188,c0_41,d1_9,0.0794435,0.158777 & 0.00011,0 & 2,0,2
3189,c0_41,d1_10,0.1122555,0.224343 & 0.000168,0 & 2,0,2
3190,c0_41,d2_1,0.1847515,0.207851 & 0.161652,0 & 1,0,1
3191,c0_41,d2_2,0.1304405,0.19715 & 0.063731,0 & 1,0,1
3192,c0_41,d2_3,0.011535,0.017193 & 0.005877,0 & 1,0,1
3193,c0_41,d2_4,0.050492499999999996,0.053801 & 0.047184,0 & 1,0,1
3194,c0_41,d2_5,0.052994,0.082968 & 0.02302,0 & 1,0,1
3195,c0_41,d2_6,0.138011,0.23353 & 0.042492,0 & 1,0,1
3196,c0_41,d2_7,0.18830449999999999,0.204176 & 0.172433,0 & 1,0,1
3197,c0_41,d2_8,0.12047949999999999,0.134287 & 0.106672,0 & 1,0,1
3198,c0_41,d2_9,0.072091,0.050765 & 0.093417,0 & 1,0,1
3199,c0_41,d2_10,0.054472999999999994,0.093259 & 0.015687,0 & 1,0,1
3200,c0_41,d0_1,0.998826,0.998826,0,0,0
3201,c0_41,d0_2,0.999651,0.999651,0,0,0
3202,c0_41,d0_3,0.995789,0.995789,0,0,0
3203,c0_41,d0_4,0.996752,0.996752,0,0,0
3204,c0_41,d0_5,0.997834,0.997834,0,0,0
3205,c0_41,d0_6,0.998956,0.998956,0,0,0
3206,c0_41,d0_7,0.997163,0.997163,0,0,0
3207,c0_41,d0_8,0.998745,0.998745,0,0,0
3208,c0_41,d0_9,0.995918,0.995918,0,0,0
3209,c0_41,d0_10,0.998496,0.998496,0,0,0
3210,c0_12,d1_1,0.000718,0.001436 & 0.0,0 & 2,0,2
3211,c0_12,d1_2,0.000366,0.000732 & 0.0,0 & 2,0,2
3212,c0_12,d1_3,0.00028,0.00056 & 0.0,0 & 2,0,2
3213,c0_12,d1_4,7.2e-05,0.000144 & 0.0,0 & 2,0,2
3214,c0_12,d1_5,8.5e-06,1.7e-05 & 0.0,0 & 2,0,2
3215,c0_12,d1_6,0.0018985,0.003797 & 0.0,0 & 2,0,2
3216,c0_12,d1_7,0.0007185,0.001437 & 0.0,0 & 2,0,2
3217,c0_12,d1_8,0.001471,0.002942 & 0.0,0 & 2,0,2
3218,c0_12,d1_9,0.0012645,0.002529 & 0.0,0 & 2,0,2
3219,c0_12,d1_10,0.003936,0.007872 & 0.0,0 & 2,0,2
3220,c0_12,d2_1,0.0022459999999999997,0.004409 & 8.3e-05,0 & 1,0,1
3221,c0_12,d2_2,0.0030265,0.005939 & 0.000114,0 & 1,0,1
3222,c0_12,d2_3,0.000121,0.00024 & 2e-06,0 & 1,0,1
3223,c0_12,d2_4,0.000508,0.000987 & 2.9e-05,0 & 1,0,1
3224,c0_12,d2_5,0.00038250000000000003,0.000678 & 8.7e-05,0 & 1,0,1
3225,c0_12,d2_6,0.003138,0.006111 & 0.000165,0 & 1,0,1
3226,c0_12,d2_7,0.00442,0.008835 & 5e-06,0 & 1,0,1
3227,c0_12,d2_8,0.0014305000000000001,0.002831 & 3e-05,0 & 1,0,1
3228,c0_12,d2_9,0.0004015,0.000743 & 6e-05,0 & 1,0,1
3229,c0_12,d2_10,0.0006345,0.001173 & 9.6e-05,0 & 1,0,1
3230,c0_12,d0_1,0.922466,0.922466,0,0,0
3231,c0_12,d0_2,0.975651,0.975651,0,0,0
3232,c0_12,d0_3,0.799278,0.799278,0,0,0
3233,c0_12,d0_4,0.851058,0.851058,0,0,0
3234,c0_12,d0_5,0.871123,0.871123,0,0,0
3235,c0_12,d0_6,0.930445,0.930445,0,0,0
3236,c0_12,d0_7,0.889087,0.889087,0,0,0
3237,c0_12,d0_8,0.91757,0.91757,0,0,0
3238,c0_12,d0_9,0.773295,0.773295,0,0,0
3239,c0_12,d0_10,0.923297,0.923297,0,0,0
3240,c2_40,d1_1,0.4741375,0.845343 & 0.102932,1 & 2,1,2
3241,c2_40,d1_2,0.5184584999999999,0.964015 & 0.072902,1 & 2,1,2
3242,c2_40,d1_3,0.4540325,0.874658 & 0.033407,1 & 2,1,2
3243,c2_40,d1_4,0.3994015,0.696478 & 0.102325,1 & 2,1,2
3244,c2_40,d1_5,0.45872799999999997,0.830845 & 0.086611,1 & 2,1,2
3245,c2_40,d1_6,0.6488475,0.974733 & 0.322962,1 & 2,1,2
3246,c2_40,d1_7,0.2545075,0.44435 & 0.064665,1 & 2,1,2
3247,c2_40,d1_8,0.211841,0.376214 & 0.047468,1 & 2,1,2
3248,c2_40,d1_9,0.425984,0.806298 & 0.04567,1 & 2,1,2
3249,c2_40,d1_10,0.4135995,0.669065 & 0.158134,1 & 2,1,2
3250,c2_40,d2_1,0.976836,0.976836,1,1,1
3251,c2_40,d2_2,0.997111,0.997111,1,1,1
3252,c2_40,d2_3,0.984635,0.984635,1,1,1
3253,c2_40,d2_4,0.994974,0.994974,1,1,1
3254,c2_40,d2_5,0.98183,0.98183,1,1,1
3255,c2_40,d2_6,0.999594,0.999594,1,1,1
3256,c2_40,d2_7,0.993137,0.993137,1,1,1
3257,c2_40,d2_8,0.98196,0.98196,1,1,1
3258,c2_40,d2_9,0.989105,0.989105,1,1,1
3259,c2_40,d2_10,0.995155,0.995155,1,1,1
3260,c2_40,d0_1,0.009085,0.000391 & 0.017779,0 & 1,1,0
3261,c2_40,d0_2,0.0265765,0.001303 & 0.05185,0 & 1,1,0
3262,c2_40,d0_3,0.113307,6.4e-05 & 0.22655,0 & 1,1,0
3263,c2_40,d0_4,0.0375845,7.4e-05 & 0.075095,0 & 1,1,0
3264,c2_40,d0_5,0.090364,0.00019 & 0.180538,0 & 1,1,0
3265,c2_40,d0_6,0.058055,0.000488 & 0.115622,0 & 1,1,0
3266,c2_40,d0_7,0.02994,0.000139 & 0.059741,0 & 1,1,0
3267,c2_40,d0_8,0.082542,0.000472 & 0.164612,0 & 1,1,0
3268,c2_40,d0_9,0.0044824999999999995,6.9e-05 & 0.008896,0 & 1,1,0
3269,c2_40,d0_10,0.023478500000000003,0.000371 & 0.046586,0 & 1,1,0
3270,c0_46,d1_1,0.000977,0.001658 & 0.000296,0 & 2,0,2
3271,c0_46,d1_2,0.00661,0.000845 & 0.012375,0 & 2,0,2
3272,c0_46,d1_3,0.002163,0.000647 & 0.003679,0 & 2,0,2
3273,c0_46,d1_4,0.000289,0.000167 & 0.000411,0 & 2,0,2
3274,c0_46,d1_5,0.0009765,2e-05 & 0.001933,0 & 2,0,2
3275,c0_46,d1_6,0.003302,0.004383 & 0.002221,0 & 2,0,2
3276,c0_46,d1_7,0.000876,0.001659 & 9.3e-05,0 & 2,0,2
3277,c0_46,d1_8,0.002113,0.003397 & 0.000829,0 & 2,0,2
3278,c0_46,d1_9,0.0020299999999999997,0.00292 & 0.00114,0 & 2,0,2
3279,c0_46,d1_10,0.0048270000000000006,0.009081 & 0.000573,0 & 2,0,2
3280,c0_46,d2_1,0.103079,0.005088 & 0.20107,0 & 1,0,1
3281,c0_46,d2_2,0.044269,0.006943 & 0.081595,0 & 1,0,1
3282,c0_46,d2_3,0.0039675,0.000277 & 0.007658,0 & 1,0,1
3283,c0_46,d2_4,0.030929,0.001147 & 0.060711,0 & 1,0,1
3284,c0_46,d2_5,0.015307999999999999,0.000779 & 0.029837,0 & 1,0,1
3285,c0_46,d2_6,0.030933000000000002,0.007115 & 0.054751,0 & 1,0,1
3286,c0_46,d2_7,0.087614,0.010323 & 0.164905,0 & 1,0,1
3287,c0_46,d2_8,0.0690755,0.003311 & 0.13484,0 & 1,0,1
3288,c0_46,d2_9,0.0597095,0.00087 & 0.118549,0 & 1,0,1
3289,c0_46,d2_10,0.010865999999999999,0.001355 & 0.020377,0 & 1,0,1
3290,c0_46,d0_1,0.919682,0.919682,0,0,0
3291,c0_46,d0_2,0.974724,0.974724,0,0,0
3292,c0_46,d0_3,0.793063,0.793063,0,0,0
3293,c0_46,d0_4,0.846138,0.846138,0,0,0
3294,c0_46,d0_5,0.866762,0.866762,0,0,0
3295,c0_46,d0_6,0.927925,0.927925,0,0,0
3296,c0_46,d0_7,0.885254,0.885254,0,0,0
3297,c0_46,d0_8,0.914627,0.914627,0,0,0
3298,c0_46,d0_9,0.766511,0.766511,0,0,0
3299,c0_46,d0_10,0.920541,0.920541,0,0,0
3300,c0_62,d1_1,0.0164185,0.032837 & 0.0,0 & 2,0,2
3301,c0_62,d1_2,0.0195035,0.039002 & 5e-06,0 & 2,0,2
3302,c0_62,d1_3,0.0149785,0.029957 & 0.0,0 & 2,0,2
3303,c0_62,d1_4,0.0041715,0.008343 & 0.0,0 & 2,0,2
3304,c0_62,d1_5,0.0005075,0.001015 & 0.0,0 & 2,0,2
3305,c0_62,d1_6,0.0421175,0.084235 & 0.0,0 & 2,0,2
3306,c0_62,d1_7,0.0194505,0.038901 & 0.0,0 & 2,0,2
3307,c0_62,d1_8,0.0659595,0.131919 & 0.0,0 & 2,0,2
3308,c0_62,d1_9,0.040254,0.080508 & 0.0,0 & 2,0,2
3309,c0_62,d1_10,0.0903535,0.180707 & 0.0,0 & 2,0,2
3310,c0_62,d2_1,0.059776499999999996,0.119124 & 0.000429,0 & 1,0,1
3311,c0_62,d2_2,0.062418999999999995,0.124633 & 0.000205,0 & 1,0,1
3312,c0_62,d2_3,0.004067,0.008118 & 1.6e-05,0 & 1,0,1
3313,c0_62,d2_4,0.013013499999999999,0.025834 & 0.000193,0 & 1,0,1
3314,c0_62,d2_5,0.0183355,0.036162 & 0.000509,0 & 1,0,1
3315,c0_62,d2_6,0.0673825,0.132745 & 0.00202,0 & 1,0,1
3316,c0_62,d2_7,0.07721,0.154415 & 5e-06,0 & 1,0,1
3317,c0_62,d2_8,0.033719000000000006,0.067127 & 0.000311,0 & 1,0,1
3318,c0_62,d2_9,0.010235500000000002,0.020393 & 7.8e-05,0 & 1,0,1
3319,c0_62,d2_10,0.020833,0.040986 & 0.00068,0 & 1,0,1
3320,c0_62,d0_1,0.994539,0.994539,0,0,0
3321,c0_62,d0_2,0.998372,0.998372,0,0,0
3322,c0_62,d0_3,0.983858,0.983858,0,0,0
3323,c0_62,d0_4,0.988696,0.988696,0,0,0
3324,c0_62,d0_5,0.990427,0.990427,0,0,0
3325,c0_62,d0_6,0.99514,0.99514,0,0,0
3326,c0_62,d0_7,0.990201,0.990201,0,0,0
3327,c0_62,d0_8,0.994165,0.994165,0,0,0
3328,c0_62,d0_9,0.981206,0.981206,0,0,0
3329,c0_62,d0_10,0.994602,0.994602,0,0,0
3330,c1_21,d1_1,0.999975,0.999975,2,1 & 2,2
3331,c1_21,d1_2,0.999951,0.999951,2,1 & 2,2
3332,c1_21,d1_3,0.99015,0.99015,2,1 & 2,2
3333,c1_21,d1_4,0.998766,0.998766,2,1 & 2,2
3334,c1_21,d1_5,0.999362,0.999362,2,1 & 2,2
3335,c1_21,d1_6,0.999628,0.999628,2,1 & 2,2
3336,c1_21,d1_7,0.999218,0.999218,2,1 & 2,2
3337,c1_21,d1_8,0.99968,0.99968,2,1 & 2,2
3338,c1_21,d1_9,0.99512,0.99512,2,1 & 2,2
3339,c1_21,d1_10,0.971002,0.971002,2,1 & 2,2
3340,c1_21,d2_1,0.71469,0.71469,1,1 & 2,1
3341,c1_21,d2_2,0.949595,0.949595,1,1 & 2,1
3342,c1_21,d2_3,0.893024,0.893024,1,1 & 2,1
3343,c1_21,d2_4,0.863393,0.863393,1,1 & 2,1
3344,c1_21,d2_5,0.773343,0.773343,1,1 & 2,1
3345,c1_21,d2_6,0.987968,0.987968,1,1 & 2,1
3346,c1_21,d2_7,0.948425,0.948425,1,1 & 2,1
3347,c1_21,d2_8,0.638246,0.638246,1,1 & 2,1
3348,c1_21,d2_9,0.743352,0.743352,1,1 & 2,1
3349,c1_21,d2_10,0.931559,0.931559,1,1 & 2,1
3350,c1_21,d0_1,0.016884333333333335,0.001839 & 0.048807 & 7e-06,0 & 1 & 2,1 & 2,0
3351,c1_21,d0_2,0.08711933333333333,0.005164 & 0.134212 & 0.121982,0 & 1 & 2,1 & 2,0
3352,c1_21,d0_3,0.11044533333333333,0.000446 & 0.275485 & 0.055405,0 & 1 & 2,1 & 2,0
3353,c1_21,d0_4,0.051504333333333326,0.000569 & 0.153926 & 1.8e-05,0 & 1 & 2,1 & 2,0
3354,c1_21,d0_5,0.09764266666666667,0.00115 & 0.222391 & 0.069387,0 & 1 & 2,1 & 2,0
3355,c1_21,d0_6,0.04920733333333333,0.002257 & 0.145091 & 0.000274,0 & 1 & 2,1 & 2,0
3356,c1_21,d0_7,0.116591,0.000969 & 0.140204 & 0.2086,0 & 1 & 2,1 & 2,0
3357,c1_21,d0_8,0.07570966666666668,0.002172 & 0.203691 & 0.021266,0 & 1 & 2,1 & 2,0
3358,c1_21,d0_9,0.008411666666666668,0.000417 & 0.024813 & 5e-06,0 & 1 & 2,1 & 2,0
3359,c1_21,d0_10,0.049611999999999996,0.001929 & 0.120652 & 0.026255,0 & 1 & 2,1 & 2,0
3360,c2_37,d1_1,0.1818005,0.019536 & 0.344065,1 & 2,1,2
3361,c2_37,d1_2,0.1453625,0.092832 & 0.197893,1 & 2,1,2
3362,c2_37,d1_3,0.024256,0.034663 & 0.013849,1 & 2,1,2
3363,c2_37,d1_4,0.254088,0.031221 & 0.476955,1 & 2,1,2
3364,c2_37,d1_5,0.034796,0.027992 & 0.0416,1 & 2,1,2
3365,c2_37,d1_6,0.2457355,0.200456 & 0.291015,1 & 2,1,2
3366,c2_37,d1_7,0.0342025,0.00338 & 0.065025,1 & 2,1,2
3367,c2_37,d1_8,0.10935349999999999,0.004154 & 0.214553,1 & 2,1,2
3368,c2_37,d1_9,0.0255155,0.032928 & 0.018103,1 & 2,1,2
3369,c2_37,d1_10,0.0314145,0.019741 & 0.043088,1 & 2,1,2
3370,c2_37,d2_1,0.856071,0.856071,1,1,1
3371,c2_37,d2_2,0.947518,0.947518,1,1,1
3372,c2_37,d2_3,0.359894,0.359894,1,1,1
3373,c2_37,d2_4,0.913804,0.913804,1,1,1
3374,c2_37,d2_5,0.731062,0.731062,1,1,1
3375,c2_37,d2_6,0.991983,0.991983,1,1,1
3376,c2_37,d2_7,0.873299,0.873299,1,1,1
